OrderID,OrderDate,CustomerID,ProductID,StoreID,EmployeeID,Quantity,DiscountPercent,TotalAmount
509888,2022-01-22 15:28:35,2352,138,3,1046,1,0.0,1833.91
509889,2022-11-17 02:27:55,7442,190,2,1040,-1,0.0,-1510.73
509890,2023-03-08 21:23:55,6234,118,4,1013,5,0.0,3013.5
509891,2024-04-27 05:07:53,8574,191,2,1020,4,0.0,6364.68
509892,2024-03-26 15:26:38,3229,120,1,1041,0,0.0,0.0
509893,2022-06-12 14:19:49,6064,106,5,1010,0,0.1,-0.0
509894,2022-07-30 10:39:22,167,181,3,1010,-3,0.0,-3473.79
509895,2022-11-06 05:30:34,5527,130,3,1020,-1,0.1,-1011.0329999999999
509896,2022-10-16 14:56:10,7192,116,3,1014,2,0.0,1557.48
509897,2022-06-12 22:06:04,3052,125,2,1033,4,0.0,6326.88
509898,2024-02-14 10:14:19,10091,151,4,1047,-5,0.0,-2241.4500000000003
509899,2024-03-31 14:43:11,862,116,3,1002,5,0.0,3893.7
509900,2022-06-16 21:19:48,3541,170,1,1020,4,0.1,3501.2520000000004
509901,2023-05-11 07:49:44,7985,137,4,1018,-4,0.0,-4596.76
509902,2023-11-24 16:11:53,5743,164,1,1016,0,0.1,0.0
509903,2022-02-20 23:01:13,4554,171,4,1038,-2,1.5,1186.72
509904,2022-01-24 07:49:06,3588,160,2,1038,4,0.0,7363.36
509905,2023-08-08 00:29:52,7742,196,5,1020,-5,0.2,-4479.04
509906,2022-05-15 17:07:10,8722,155,3,1017,-1,0.0,-1791.0
509907,2022-09-03 14:21:20,2669,152,1,1024,4,0.05,6946.134
509908,2023-11-28 12:57:00,896,156,1,1039,4,0.0,2325.48
509909,2023-11-18 10:25:56,9854,117,2,1048,6,0.2,990.0960000000001
509910,2022-12-20 23:50:57,320,127,2,1049,4,0.0,4676.0
509911,2022-10-27 04:26:27,1637,103,5,1049,1,0.0,1979.13
509912,2023-11-29 04:13:07,692,192,1,1045,-4,0.0,-2096.0
509913,2023-08-12 04:40:19,6436,198,4,1037,8,0.05,1995.0759999999998
509914,2024-02-22 14:28:46,2352,129,5,1039,-4,0.0,-3798.4
509915,2022-11-14 20:23:23,3936,104,1,9999,6,1.5,-4811.28
509916,2023-03-26 19:36:35,1269,127,4,1033,-2,0.0,-2338.0
509917,2022-03-14 02:18:04,244,184,5,1031,3,0.0,4994.07
509918,2023-05-25 02:56:55,4955,176,3,1045,7,0.0,7911.82
509919,2024-02-05 23:49:49,2473,199,4,1050,5,1.5,-4402.525
509920,2022-04-29 15:36:44,8152,174,1,1039,2,0.0,4267.8
509921,2022-10-27 14:43:45,4829,114,5,9999,-5,0.0,-8046.05
509922,2022-09-23 05:47:07,3893,156,3,1043,-5,0.1,-2616.165
509923,2022-09-25 00:55:57,10328,122,2,1036,8,0.0,14026.0
509924,2024-03-28 11:06:31,2599,124,2,1046,0,0.0,0.0
509925,2022-09-10 21:47:28,594,190,5,1002,6,0.0,9064.380000000001
509926,2022-01-06 10:09:46,2031,111,3,1046,4,0.0,789.76
509927,2024-01-04 20:39:51,7613,184,5,1020,7,0.1,10487.547
509928,2023-01-04 23:07:04,5176,172,3,1037,2,0.05,1489.657
509929,2022-06-28 23:23:19,3337,129,3,1026,9,0.05,8119.079999999999
509930,2023-01-10 14:41:56,1714,173,2,1037,7,0.0,11958.519999999999
509931,2022-09-15 02:39:07,1995,138,4,1022,9,0.0,16505.190000000002
509932,2023-09-05 09:19:55,268,170,5,1015,4,0.0,3890.28
509933,2023-07-26 21:29:48,8578,192,3,1026,0,0.0,0.0
509934,2023-08-20 02:06:38,9690,190,1,1039,-5,0.0,-7553.65
509935,2023-01-01 23:19:44,3089,109,2,1045,9,0.05,11072.079
509936,2023-11-04 08:57:46,10275,145,1,1024,8,0.0,3125.44
509937,2023-08-16 04:28:57,7147,126,3,1007,-4,0.0,-6735.12
509938,2022-12-29 04:10:35,2851,189,3,1035,1,0.0,530.38
509939,2023-12-26 12:36:05,6607,152,4,1036,-5,0.1,-8225.685
509940,2022-05-10 15:46:06,4296,106,2,1003,1,0.0,-500.0
509941,2023-02-08 01:44:51,4064,121,2,1002,0,0.1,0.0
509942,2024-01-26 20:52:00,4386,160,2,1012,0,0.1,0.0
509943,2022-01-08 19:16:05,3083,159,5,9999,6,0.0,4809.36
509944,2024-04-02 06:45:51,7901,121,2,1048,-3,0.0,-3864.93
509945,2023-01-23 13:24:42,3154,191,4,1029,4,0.1,5728.212
509946,2023-12-29 22:48:35,9554,111,5,1010,-5,0.0,-987.2
509947,2023-12-20 12:17:17,7948,120,1,1011,2,0.0,3161.78
509948,2023-11-16 20:26:23,2934,117,5,1019,9,0.0,1856.43
509949,2024-01-23 18:23:13,179,198,1,1044,7,0.0,1837.57
509950,2023-12-17 19:05:31,3667,151,3,1029,-4,0.0,-1793.16
509951,2022-01-02 17:00:21,9305,164,1,1037,-1,0.0,-929.1
509952,2023-11-13 02:20:22,4716,155,2,1049,3,0.05,5104.349999999999
509953,2024-02-01 04:38:24,7355,186,1,1045,3,0.1,1011.582
509954,2023-02-19 04:55:53,514,116,2,1039,0,0.1,0.0
509955,2024-04-19 05:57:41,4229,185,5,1046,-3,0.0,-1494.9
509956,2024-01-22 10:39:34,7830,177,1,1035,-3,0.0,-1820.6999999999998
509957,2023-02-03 05:20:37,2977,198,3,1012,9,0.0,2362.59
509958,2022-08-26 00:05:40,7660,154,2,1039,1,0.0,1663.99
509959,2022-12-06 01:56:53,9884,154,1,1034,6,0.2,7987.152000000001
509960,2023-05-03 16:40:22,5774,156,5,1016,3,0.0,1744.1100000000001
509961,2024-03-13 14:45:27,7784,107,2,1025,-5,0.0,-7336.599999999999
509962,2023-06-05 02:07:53,5227,196,1,1042,-3,0.0,-3359.2799999999997
509963,2024-03-11 22:30:02,5834,113,2,1040,4,0.0,1007.2
509964,2022-08-18 22:42:02,169,196,4,1016,2,0.1,2015.568
509965,2023-09-20 14:57:06,7823,183,4,1038,1,0.0,654.36
509966,2023-08-26 07:57:37,6955,188,5,9999,1,0.0,1727.39
509967,2023-02-07 20:38:34,6071,144,3,1006,1,0.1,558.315
509968,2023-01-30 01:09:50,9009,140,4,1028,-4,0.0,-2943.0
509969,2024-02-14 01:50:52,6653,169,5,1011,-1,0.0,-720.38
509970,2023-08-22 05:36:48,2194,128,4,1046,-5,0.0,-7215.349999999999
509971,2023-09-05 00:23:32,2897,181,5,1002,6,0.0,6947.58
509972,2022-01-12 04:10:15,2457,140,3,1003,8,0.05,5591.7
509973,2023-06-13 22:09:00,3468,194,4,1011,0,0.0,0.0
509974,2022-05-18 04:03:11,3029,162,4,1027,0,0.0,0.0
509975,2023-12-16 01:15:38,2653,159,1,1021,1,1.5,-400.78
509976,2022-10-26 03:45:49,2115,150,5,1033,4,0.0,5980.16
509977,2022-09-30 16:13:18,4807,111,2,1014,-3,0.0,-592.3199999999999
509978,2023-05-24 05:43:36,1596,115,5,1018,8,0.0,8739.6
509979,2023-10-29 16:44:09,1889,200,5,1039,8,0.0,5682.08
509980,2023-04-13 00:46:38,7386,160,4,1041,2,0.0,3681.68
509981,2022-01-17 21:58:25,939,110,4,1044,9,0.05,13748.998499999998
509982,2022-04-13 06:00:57,5280,120,5,1025,-1,0.0,-1580.89
509983,2022-11-23 07:08:31,3555,130,5,1039,-2,0.0,-2246.74
509984,2024-04-22 08:52:56,8533,135,5,1045,-1,0.0,-1102.82
509985,2023-05-19 16:18:47,2228,199,3,1016,-1,0.05,-1672.9595
509986,2024-03-04 16:58:32,1278,196,4,9999,7,0.0,7838.32
509987,2023-03-31 14:29:41,9212,159,2,1036,1,0.0,801.56
509988,2023-07-25 00:34:46,7352,151,2,1045,6,0.0,2689.7400000000002
509989,2024-02-05 05:24:37,840,158,2,1045,-5,0.0,-2294.65
509990,2023-06-15 17:27:46,6530,112,2,1032,-3,0.05,-2394.7125
509991,2022-01-14 14:02:41,2291,146,2,1037,-4,0.0,-7609.84
509992,2023-08-12 00:22:51,8027,107,2,1001,-4,0.0,-5869.28
509993,2022-10-30 14:05:46,1956,164,3,1043,-3,0.0,-2787.3
509994,2022-12-05 20:49:25,4234,118,1,1004,5,0.0,3013.5
509995,2022-07-23 05:26:06,3420,128,2,1043,5,0.0,7215.349999999999
509996,2022-05-04 06:35:50,6737,111,3,1030,-3,0.0,-592.3199999999999
509997,2022-03-29 16:17:36,8318,198,3,1050,-3,0.0,-787.53
509998,2022-12-09 04:27:57,7513,135,3,1040,3,0.0,3308.46
509999,2022-11-14 09:20:00,7375,176,2,1047,-3,0.0,-3390.7799999999997
510000,2024-04-02 12:12:11,3932,176,4,1008,-2,0.0,-2260.52
510001,2022-07-15 22:54:09,3839,115,1,1015,5,0.0,5462.25
510002,2023-04-30 17:09:18,258,154,1,1014,-3,0.0,-4991.97
510003,2024-04-10 00:50:34,5248,140,1,1040,8,0.0,5886.0
510004,2024-02-25 21:54:02,8746,119,2,1008,2,0.0,1422.7
510005,2022-08-20 21:46:41,5343,140,2,1017,7,0.0,5150.25
510006,2023-10-09 08:11:19,4703,153,5,1033,-2,0.05,-2275.991
510007,2023-04-10 13:47:34,5761,110,3,1010,-1,0.0,-1608.07
510008,2023-12-28 23:56:49,9938,172,2,1019,9,0.0,7056.2699999999995
510009,2024-04-15 08:18:23,6314,122,1,1009,1,0.0,1753.25
510010,2024-01-19 08:23:31,6821,121,1,1031,9,0.0,11594.789999999999
510011,2022-04-02 03:18:57,1002,120,2,1012,-1,0.0,-1580.89
510012,2022-05-28 07:51:18,2182,169,2,1030,4,0.0,2881.52
510013,2022-04-14 12:28:52,370,101,4,1045,-2,0.0,-2850.04
510014,2023-03-18 13:06:56,863,127,5,1017,-1,0.0,-1169.0
510015,2022-02-21 22:12:49,3821,136,2,1039,5,0.0,2945.5
510016,2022-03-12 17:03:41,4270,133,2,1036,4,0.0,1165.92
510017,2022-12-18 05:07:31,1334,190,5,1018,-5,0.05,-7175.9675
510018,2023-06-28 20:02:46,420,163,5,1018,2,0.0,2138.44
510019,2023-03-10 23:33:02,8489,114,1,1050,2,0.0,3218.42
510020,2023-01-04 13:34:35,7010,186,3,1023,4,0.0,1498.64
510021,2023-11-11 05:48:17,6014,132,2,1042,3,0.0,379.11
510022,2023-05-01 00:43:35,791,111,2,1012,-5,0.0,-987.2
510023,2023-03-12 15:57:52,7339,193,4,1003,-3,0.0,-3778.4700000000003
510024,2022-05-27 08:53:02,8509,193,4,1031,6,0.0,7556.9400000000005
510025,2024-03-28 00:11:38,2781,174,5,1040,6,0.0,12803.400000000001
510026,2022-02-26 08:06:30,5635,165,5,1042,4,0.0,1936.28
510027,2023-02-17 20:06:45,7371,149,5,1029,3,0.0,4708.92
510028,2022-09-23 14:39:27,8336,184,1,1026,-2,0.0,-3329.38
510029,2022-01-14 13:53:00,5870,194,5,1039,-5,0.0,-3925.55
510030,2022-07-26 07:16:02,830,134,4,1011,-3,0.0,-389.01
510031,2022-03-30 08:38:42,2675,161,1,1049,4,0.0,6527.88
510032,2023-01-30 05:50:18,3465,156,3,1038,9,0.05,4970.7135
510033,2023-02-26 19:53:34,2807,195,1,1010,-1,0.1,-1301.769
510034,2023-08-17 15:07:40,3650,139,4,1033,5,0.0,2270.65
510035,2022-02-21 14:25:30,7066,150,1,1017,4,0.2,4784.128
510036,2024-02-01 00:14:27,3395,130,2,1033,4,0.0,4493.48
510037,2023-08-31 12:12:45,9487,114,2,1044,-3,0.0,-4827.63
510038,2023-10-25 17:39:08,8723,135,2,1027,0,0.05,0.0
510039,2022-02-21 02:09:30,7913,125,1,1009,1,0.05,1502.634
510040,2023-05-22 04:59:58,8718,153,3,1049,8,0.0,9583.12
510041,2023-02-24 01:33:35,9359,156,1,1012,-5,0.05,-2761.5074999999997
510042,2023-05-02 18:49:54,2111,129,3,1042,-1,0.0,-949.6
510043,2023-12-10 12:02:54,6955,140,4,1016,3,0.0,2207.25
510044,2022-07-15 17:49:37,2731,165,3,1035,-3,0.05,-1379.5995
510045,2022-02-12 01:17:28,9857,153,4,1015,2,0.0,2395.78
510046,2022-06-04 02:03:39,5252,199,4,1003,-3,0.1,-4754.727
510047,2023-01-20 01:45:58,9045,164,3,1032,1,0.0,929.1
510048,2023-01-24 04:33:15,3097,121,4,1004,9,0.2,9275.832
510049,2023-04-29 19:12:13,5972,181,4,1019,-2,0.0,-2315.86
510050,2024-01-01 14:30:57,225,114,4,1041,-1,0.0,-1609.21
510051,2024-03-13 17:02:55,3637,110,2,1005,-5,0.0,-8040.349999999999
510052,2022-09-13 03:45:24,419,174,5,1022,4,0.0,8535.6
510053,2022-08-18 22:18:25,409,101,1,1026,-5,0.0,-7125.1
510054,2023-12-13 19:35:22,8323,112,4,1034,2,0.0,1680.5
510055,2022-03-05 10:11:32,7693,179,3,1006,-4,0.1,-548.172
510056,2023-02-20 14:15:23,6435,115,1,1014,4,0.0,4369.8
510057,2023-04-08 10:07:37,10386,142,2,1028,7,0.0,2944.97
510058,2023-08-31 05:05:49,9246,197,5,1022,4,0.0,4323.96
510059,2022-10-09 10:56:53,10280,170,5,1044,8,0.05,7391.532
510060,2023-08-13 05:13:40,1054,130,5,1046,9,0.0,10110.329999999998
510061,2024-01-19 19:55:45,5306,128,5,1006,-2,0.2,-2308.912
510062,2022-07-26 21:43:49,1368,131,3,1037,2,0.0,1954.64
510063,2022-10-26 05:04:05,8794,117,5,1042,-5,0.0,-1031.3500000000001
510064,2023-05-16 17:01:31,2881,197,4,1008,6,0.0,6485.9400000000005
510065,2023-04-07 08:08:33,9569,185,4,1040,-4,0.0,-1993.2
510066,2022-02-05 15:11:24,9288,150,3,1036,6,0.0,8970.24
510067,2022-09-28 20:54:23,5132,151,3,1004,5,0.0,2241.4500000000003
510068,2023-05-06 09:02:52,1995,187,1,1017,3,0.0,2795.9700000000003
510069,2023-06-14 05:42:30,1298,167,2,1024,3,0.0,2099.37
510070,2023-03-27 21:13:04,7404,149,4,1010,2,0.0,3139.28
510071,2024-04-04 08:19:54,1128,192,1,1011,8,0.0,4192.0
510072,2022-11-14 22:37:30,3649,128,1,1015,-1,0.0,-1443.07
510073,2022-06-12 12:49:09,7893,181,4,1032,2,0.0,2315.86
510074,2023-05-28 09:02:46,3109,114,4,1048,5,0.0,8046.05
510075,2022-11-20 22:38:44,9902,180,5,1007,4,0.0,4748.8
510076,2024-04-27 10:55:26,8920,189,1,1011,-4,0.0,-2121.52
510077,2023-04-12 15:42:01,8058,103,4,1036,1,0.0,1979.13
510078,2023-07-17 18:32:07,7468,169,2,1016,6,0.0,4322.28
510079,2022-05-15 19:40:10,9746,170,2,1033,-1,0.05,-923.9415
510080,2023-10-25 17:34:43,2639,195,4,1040,8,0.0,11571.28
510081,2022-06-24 18:48:31,1952,168,4,1035,4,1.5,-3339.24
510082,2022-01-20 21:56:02,2022,167,5,1048,6,0.05,3988.8029999999994
510083,2023-09-27 01:03:22,1556,160,4,1031,9,1.5,-8283.779999999999
510084,2024-02-02 08:59:51,8777,168,4,1039,8,0.0,13356.96
510085,2023-10-20 17:12:07,3497,199,3,1033,6,0.05,10037.757
510086,2022-03-17 10:58:03,7671,144,3,1037,6,0.05,3535.9950000000003
510087,2022-08-07 08:27:00,9570,174,1,1047,8,0.0,17071.2
510088,2023-06-20 11:35:51,4259,155,3,1042,2,0.1,3223.8
510089,2024-04-27 17:19:02,3257,169,5,1008,-3,0.0,-2161.14
510090,2022-02-11 07:44:18,1400,178,2,1006,-1,0.0,-512.18
510091,2024-03-11 08:54:54,2843,134,4,1036,6,0.0,778.02
510092,2022-04-28 02:46:19,2322,102,4,1012,-4,0.0,-705.96
510093,2023-09-14 04:03:40,6037,179,5,1010,-4,0.05,-578.626
510094,2022-12-28 10:35:02,6802,134,3,1014,0,0.0,0.0
510095,2023-04-01 11:47:17,10140,104,4,1014,5,0.0,8018.8
510096,2023-10-07 20:26:25,6649,112,1,1029,5,0.0,4201.25
510097,2024-02-26 21:17:37,1167,113,1,1025,7,0.0,1762.6000000000001
510098,2022-07-03 09:33:29,3631,173,4,1017,0,0.1,0.0
510099,2022-05-12 16:21:58,10020,104,5,1010,-4,0.1,-5773.536
510100,2023-03-12 19:11:55,736,131,3,1031,8,0.0,7818.56
510101,2023-01-08 11:38:58,9261,144,3,1041,-3,0.0,-1861.0500000000002
510102,2022-11-23 05:12:12,5114,156,2,1036,-1,0.2,-465.096
510103,2023-12-28 10:25:01,9373,106,1,1043,3,0.0,-1500.0
510104,2022-01-14 00:06:54,3554,171,3,1019,7,0.0,8307.04
510105,2023-06-06 03:45:45,5136,162,2,1034,-3,0.0,-262.59000000000003
510106,2022-03-30 05:24:23,1174,182,4,1048,1,0.0,185.15
510107,2023-05-26 17:11:58,2376,194,5,1022,-1,0.0,-785.11
510108,2023-03-30 05:00:55,6967,122,2,1020,-5,0.0,-8766.25
510109,2023-07-07 16:35:01,1532,178,4,1036,7,0.1,3226.734
510110,2022-09-06 04:09:41,10236,200,4,1002,5,0.0,3551.3
510111,2023-05-03 07:22:04,5219,112,1,1037,-4,0.0,-3361.0
510112,2022-05-22 06:25:49,4491,148,2,1026,-4,0.0,-5364.68
510113,2023-05-17 04:52:49,5331,146,1,1027,-4,0.05,-7229.348
510114,2024-02-16 08:49:10,9055,172,2,1029,-4,0.0,-3136.12
510115,2023-10-14 17:36:39,3617,125,2,1042,-3,0.05,-4507.902
510116,2022-12-21 17:47:53,2775,142,1,1018,7,0.0,2944.97
510117,2022-09-11 21:03:08,3094,175,3,1001,0,0.1,0.0
510118,2024-01-21 04:46:53,10049,155,1,1044,8,0.0,14328.0
510119,2023-08-15 12:56:19,8762,125,5,1036,9,0.05,13523.705999999998
510120,2022-12-29 12:27:44,1819,180,1,9999,0,0.2,0.0
510121,2022-07-14 22:54:32,9203,181,1,1049,7,0.0,8105.51
510122,2023-11-18 03:08:49,3724,154,2,1023,4,0.05,6323.161999999999
510123,2022-08-09 18:31:15,3516,192,1,1048,-4,1.5,1048.0
510124,2022-04-20 00:08:04,6613,168,3,1038,0,0.0,0.0
510125,2023-03-07 01:35:02,2376,198,1,1039,-1,0.05,-249.38449999999997
510126,2023-04-28 22:55:11,9677,126,5,1013,-3,0.05,-4798.773
510127,2023-09-27 19:51:42,9761,106,3,1035,3,0.0,-1500.0
510128,2022-05-22 15:40:23,5314,152,4,1027,-3,0.0,-5483.79
510129,2023-08-09 20:12:11,7561,185,1,1032,7,0.0,3488.1
510130,2024-04-09 05:24:10,9677,164,2,1007,5,0.0,4645.5
510131,2023-03-10 08:46:58,1306,158,3,9999,6,0.0,2753.58
510132,2024-02-22 03:13:32,7853,157,4,1022,1,1.5,-130.68
510133,2023-11-19 05:42:18,393,172,5,1035,3,0.0,2352.09
510134,2023-03-25 00:40:04,7147,168,5,1031,7,0.0,11687.34
510135,2023-04-01 05:54:34,9529,175,3,1045,2,0.0,1229.94
510136,2023-04-23 20:31:43,4281,134,4,1015,7,0.0,907.6899999999999
510137,2022-01-21 23:20:13,119,102,5,1047,-4,0.0,-705.96
510138,2023-11-13 01:08:01,6473,183,3,1050,-2,0.0,-1308.72
510139,2022-11-04 23:38:14,6990,139,3,1021,6,0.0,2724.7799999999997
510140,2022-09-24 19:09:18,5022,167,2,1018,4,0.0,2799.16
510141,2024-02-06 12:14:38,3375,173,2,1012,0,0.0,0.0
510142,2023-06-13 03:43:22,9072,195,1,1020,1,0.0,1446.41
510143,2022-01-02 17:40:25,8276,176,3,1043,0,0.0,0.0
510144,2023-08-14 12:56:31,9199,112,5,1024,3,0.0,2520.75
510145,2022-02-02 16:03:46,438,173,1,1031,4,0.0,6833.44
510146,2022-12-21 23:55:36,663,139,1,1005,9,0.0,4087.17
510147,2022-06-30 00:39:24,5583,132,5,1045,3,0.0,379.11
510148,2022-10-17 00:22:19,5432,169,5,1029,-2,0.0,-1440.76
510149,2022-02-12 07:14:50,7711,172,3,1041,-4,0.0,-3136.12
510150,2022-12-16 04:32:50,5081,132,1,1010,-1,0.0,-126.37
510151,2022-09-13 01:51:50,4286,122,4,1028,-4,0.0,-7013.0
510152,2023-05-25 11:26:50,5747,188,4,1026,-2,0.05,-3282.041
510153,2022-09-12 20:29:54,979,151,3,1028,-3,0.0,-1344.8700000000001
510154,2024-03-24 08:17:16,8764,191,3,1025,3,0.0,4773.51
510155,2022-12-22 14:24:58,8613,141,5,1041,-5,0.0,-7820.650000000001
510156,2022-04-21 00:22:13,2850,150,5,1019,6,0.0,8970.24
510157,2023-08-26 03:43:35,7425,117,3,1041,4,0.0,825.08
510158,2022-04-18 10:42:28,5417,145,4,1034,9,0.0,3516.12
510159,2022-03-14 05:51:40,1759,159,1,1026,3,0.0,2404.68
510160,2023-02-06 00:24:34,9644,144,2,1045,-4,0.0,-2481.4
510161,2024-04-10 14:03:17,8995,132,1,1043,1,0.0,126.37
510162,2023-10-05 14:14:54,2709,148,2,1045,-1,0.0,-1341.17
510163,2022-11-08 15:43:19,9416,130,2,1040,-5,0.0,-5616.849999999999
510164,2024-03-06 10:15:39,3410,200,4,1040,4,0.0,2841.04
510165,2023-12-06 15:26:37,6423,128,4,1044,9,0.0,12987.63
510166,2023-07-10 00:49:46,2525,183,1,1031,1,1.5,-327.18
510167,2022-11-28 00:26:05,8656,118,3,1015,7,0.0,4218.900000000001
510168,2022-12-07 17:43:57,7602,120,4,1045,1,0.0,1580.89
510169,2023-11-17 22:41:02,8697,174,1,1012,-2,0.0,-4267.8
510170,2022-06-28 15:11:58,534,111,5,1016,8,0.05,1500.5439999999999
510171,2023-11-14 19:54:49,9346,160,4,1016,3,0.0,5522.5199999999995
510172,2022-10-05 11:39:46,5930,134,4,1039,-2,0.0,-259.34
510173,2022-10-30 21:11:54,7582,139,5,1018,-3,0.05,-1294.2704999999999
510174,2024-01-18 15:20:29,10412,138,5,1036,7,0.0,12837.37
510175,2023-05-10 05:52:23,8167,117,2,1044,9,0.0,1856.43
510176,2023-04-17 11:51:09,4327,149,2,1016,2,0.0,3139.28
510177,2022-11-01 21:19:34,595,187,2,1002,2,0.0,1863.98
510178,2024-01-21 09:54:06,2132,171,1,1005,7,0.0,8307.04
510179,2023-03-26 13:11:31,7064,106,2,1026,-4,0.1,1800.0
510180,2022-04-21 23:32:31,1926,156,2,1042,5,0.0,2906.85
510181,2024-02-01 01:03:32,7213,124,4,1025,9,0.0,2286.63
510182,2023-02-16 08:29:14,6781,160,5,1043,-5,0.0,-9204.199999999999
510183,2024-04-17 10:36:31,5778,172,1,1023,6,0.05,4468.9710000000005
510184,2023-11-25 20:51:12,5776,104,5,1028,6,0.0,9622.56
510185,2022-02-26 03:06:44,10087,181,2,1027,4,0.05,4400.134
510186,2022-10-26 13:39:56,4712,166,3,1029,-5,0.0,-1489.1
510187,2023-07-30 06:02:42,2088,122,2,1026,1,0.0,1753.25
510188,2023-11-27 10:53:24,1640,151,2,1050,0,0.05,0.0
510189,2024-03-02 23:38:44,3432,151,2,1015,0,0.05,0.0
510190,2022-01-04 12:08:11,710,200,2,1002,-5,0.0,-3551.3
510191,2022-11-05 16:59:03,7137,116,5,1022,-5,0.0,-3893.7
510192,2023-01-12 06:12:19,6384,185,1,1018,-4,0.0,-1993.2
510193,2022-08-24 13:32:34,3469,140,4,1038,-5,0.0,-3678.75
510194,2023-02-17 06:18:10,1988,108,4,1027,9,0.1,11824.704
510195,2024-02-17 14:29:09,5600,171,2,1048,-5,0.0,-5933.6
510196,2023-02-26 18:46:49,9863,164,2,1019,5,0.05,4413.224999999999
510197,2022-03-19 12:14:51,4615,171,3,1037,9,0.0,10680.48
510198,2022-07-14 12:20:04,5072,104,3,1045,2,0.0,3207.52
510199,2024-01-07 20:41:30,5745,125,4,1043,-3,0.0,-4745.16
510200,2024-04-22 08:58:40,4683,159,1,1023,2,0.0,1603.12
510201,2022-09-14 11:11:45,10427,170,2,1034,3,0.0,2917.71
510202,2022-03-16 17:54:41,9778,182,5,1041,3,0.0,555.45
510203,2024-04-13 02:38:51,2935,179,4,1006,3,0.0,456.81000000000006
510204,2022-05-12 06:55:16,2649,185,3,1014,3,0.0,1494.9
510205,2022-08-07 21:20:27,3267,116,1,1001,2,0.0,1557.48
510206,2022-03-25 04:55:52,7648,155,5,1029,9,0.0,16119.0
510207,2022-08-28 17:35:01,4126,124,1,1036,-2,0.05,-482.73299999999995
510208,2023-06-20 10:45:53,9182,111,1,1011,2,0.1,355.392
510209,2023-11-12 09:18:34,5187,171,4,1029,9,0.0,10680.48
510210,2023-11-17 03:41:45,9516,142,1,1048,4,0.0,1682.84
510211,2023-02-12 10:44:41,1592,103,3,1040,0,0.0,0.0
510212,2022-07-28 18:11:41,79,141,1,1027,4,0.0,6256.52
510213,2022-05-28 11:33:38,5052,122,1,1021,-4,0.0,-7013.0
510214,2022-07-20 11:40:24,3857,126,2,1049,5,0.0,8418.9
510215,2023-11-27 11:04:17,6159,104,3,1009,-3,0.1,-4330.152
510216,2023-04-17 19:35:02,1717,116,4,1039,4,0.0,3114.96
510217,2024-04-08 11:08:14,10185,163,3,1044,3,0.0,3207.66
510218,2023-08-01 06:40:11,7219,117,5,1044,6,0.0,1237.6200000000001
510219,2022-11-11 22:56:14,3193,119,1,1042,-4,0.0,-2845.4
510220,2023-05-13 02:13:09,2854,179,2,1029,8,0.0,1218.16
510221,2023-11-30 01:32:36,5099,107,1,1034,4,0.0,5869.28
510222,2022-10-27 12:41:11,2941,166,2,1016,-1,1.5,148.91
510223,2022-07-29 18:37:22,860,155,2,1044,-2,0.0,-3582.0
510224,2022-09-08 03:36:47,9502,145,2,1007,7,0.05,2598.022
510225,2022-03-06 20:46:41,3127,187,5,1038,-1,0.0,-931.99
510226,2023-09-06 14:39:19,4745,172,4,1010,-5,0.0,-3920.1499999999996
510227,2022-08-08 23:06:56,3068,101,3,1003,1,0.1,1282.518
510228,2022-08-19 12:46:09,6928,117,4,1024,5,0.0,1031.3500000000001
510229,2024-04-20 02:01:52,4310,139,2,1016,8,0.0,3633.04
510230,2023-08-25 05:18:07,6206,108,3,1035,9,0.0,13138.56
510231,2022-07-03 06:25:27,10292,157,4,1012,3,0.0,784.08
510232,2023-08-04 06:16:03,4395,185,1,1027,-5,0.0,-2491.5
510233,2023-05-07 14:47:06,4746,150,5,1035,7,0.0,10465.279999999999
510234,2022-10-14 13:55:38,6471,155,1,1044,5,0.05,8507.25
510235,2023-05-09 18:47:02,6475,126,4,1021,5,0.0,8418.9
510236,2022-07-02 02:52:00,1330,195,3,1007,2,0.0,2892.82
510237,2024-03-20 20:45:38,7209,153,1,1034,-3,0.0,-3593.67
510238,2023-12-17 05:21:41,4156,133,5,1005,1,0.1,262.33200000000005
510239,2022-08-05 05:03:37,1702,130,1,1015,6,0.0,6740.219999999999
510240,2022-03-27 17:29:56,4288,194,3,1001,-1,0.0,-785.11
510241,2023-07-19 19:04:35,2400,136,3,1009,-2,0.1,-1060.38
510242,2023-02-03 11:46:03,4708,121,5,1030,6,0.0,7729.86
510243,2022-08-02 12:02:00,8114,141,3,1024,-1,0.0,-1564.13
510244,2024-04-24 09:39:37,6714,137,2,1045,6,0.0,6895.14
510245,2023-05-27 09:28:56,1469,121,5,1041,2,0.0,2576.62
510246,2024-03-24 15:30:23,2129,129,5,1025,4,0.0,3798.4
510247,2023-02-10 03:21:20,5838,108,3,1007,6,0.05,8321.087999999998
510248,2023-07-31 14:29:43,6616,152,4,1014,-2,0.0,-3655.86
510249,2023-10-03 15:29:57,6907,139,2,1037,-1,0.2,-363.30400000000003
510250,2023-05-12 17:22:20,429,169,3,9999,3,0.0,2161.14
510251,2023-04-16 10:15:57,8562,114,5,1024,3,0.0,4827.63
510252,2022-11-04 14:16:09,361,185,4,1008,-2,0.0,-996.6
510253,2022-06-03 09:28:38,3152,138,2,1025,9,0.0,16505.190000000002
